StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-12-31T23:45+00:00Z,2023-01-01T00:00+00:00Z,10YHU-MAVIR----U,MAW,B19,64
2023-01-01T00:00+00:00Z,2023-01-01T00:15+00:00Z,10YHU-MAVIR----U,MAW,B19,60
2023-01-01T00:15+00:00Z,2023-01-01T00:30+00:00Z,10YHU-MAVIR----U,MAW,B19,53
2023-01-01T00:30+00:00Z,2023-01-01T00:45+00:00Z,10YHU-MAVIR----U,MAW,B19,47
2023-01-01T00:45+00:00Z,2023-01-01T01:00+00:00Z,10YHU-MAVIR----U,MAW,B19,46
2023-01-01T01:00+00:00Z,2023-01-01T01:15+00:00Z,10YHU-MAVIR----U,MAW,B19,46
2023-01-01T01:15+00:00Z,2023-01-01T01:30+00:00Z,10YHU-MAVIR----U,MAW,B19,38
2023-01-01T01:30+00:00Z,2023-01-01T01:45+00:00Z,10YHU-MAVIR----U,MAW,B19,46
2023-01-01T01:45+00:00Z,2023-01-01T02:00+00:00Z,10YHU-MAVIR----U,MAW,B19,57
2023-01-01T02:00+00:00Z,2023-01-01T02:15+00:00Z,10YHU-MAVIR----U,MAW,B19,66
2023-01-01T02:15+00:00Z,2023-01-01T02:30+00:00Z,10YHU-MAVIR----U,MAW,B19,61
2023-01-01T02:30+00:00Z,2023-01-01T02:45+00:00Z,10YHU-MAVIR----U,MAW,B19,71
2023-01-01T02:45+00:00Z,2023-01-01T03:00+00:00Z,10YHU-MAVIR----U,MAW,B19,85
2023-01-01T03:00+00:00Z,2023-01-01T03:15+00:00Z,10YHU-MAVIR----U,MAW,B19,82
2023-01-01T03:15+00:00Z,2023-01-01T03:30+00:00Z,10YHU-MAVIR----U,MAW,B19,85
2023-01-01T03:30+00:00Z,2023-01-01T03:45+00:00Z,10YHU-MAVIR----U,MAW,B19,99
2023-01-01T03:45+00:00Z,2023-01-01T04:00+00:00Z,10YHU-MAVIR----U,MAW,B19,103
2023-01-01T04:00+00:00Z,2023-01-01T04:15+00:00Z,10YHU-MAVIR----U,MAW,B19,83
2023-01-01T04:15+00:00Z,2023-01-01T04:30+00:00Z,10YHU-MAVIR----U,MAW,B19,64
2023-01-01T04:30+00:00Z,2023-01-01T04:45+00:00Z,10YHU-MAVIR----U,MAW,B19,54
2023-01-01T04:45+00:00Z,2023-01-01T05:00+00:00Z,10YHU-MAVIR----U,MAW,B19,47
2023-01-01T05:00+00:00Z,2023-01-01T05:15+00:00Z,10YHU-MAVIR----U,MAW,B19,46
2023-01-01T05:15+00:00Z,2023-01-01T05:30+00:00Z,10YHU-MAVIR----U,MAW,B19,47
2023-01-01T05:30+00:00Z,2023-01-01T05:45+00:00Z,10YHU-MAVIR----U,MAW,B19,46
2023-01-01T05:45+00:00Z,2023-01-01T06:00+00:00Z,10YHU-MAVIR----U,MAW,B19,50
2023-01-01T06:00+00:00Z,2023-01-01T06:15+00:00Z,10YHU-MAVIR----U,MAW,B19,48
2023-01-01T06:15+00:00Z,2023-01-01T06:30+00:00Z,10YHU-MAVIR----U,MAW,B19,48
2023-01-01T06:30+00:00Z,2023-01-01T06:45+00:00Z,10YHU-MAVIR----U,MAW,B19,50
2023-01-01T06:45+00:00Z,2023-01-01T07:00+00:00Z,10YHU-MAVIR----U,MAW,B19,46
2023-01-01T07:00+00:00Z,2023-01-01T07:15+00:00Z,10YHU-MAVIR----U,MAW,B19,42
2023-01-01T07:15+00:00Z,2023-01-01T07:30+00:00Z,10YHU-MAVIR----U,MAW,B19,47
2023-01-01T07:30+00:00Z,2023-01-01T07:45+00:00Z,10YHU-MAVIR----U,MAW,B19,49
2023-01-01T07:45+00:00Z,2023-01-01T08:00+00:00Z,10YHU-MAVIR----U,MAW,B19,42
2023-01-01T08:00+00:00Z,2023-01-01T08:15+00:00Z,10YHU-MAVIR----U,MAW,B19,37
2023-01-01T08:15+00:00Z,2023-01-01T08:30+00:00Z,10YHU-MAVIR----U,MAW,B19,38
2023-01-01T08:30+00:00Z,2023-01-01T08:45+00:00Z,10YHU-MAVIR----U,MAW,B19,34
2023-01-01T08:45+00:00Z,2023-01-01T09:00+00:00Z,10YHU-MAVIR----U,MAW,B19,29
2023-01-01T09:00+00:00Z,2023-01-01T09:15+00:00Z,10YHU-MAVIR----U,MAW,B19,29
2023-01-01T09:15+00:00Z,2023-01-01T09:30+00:00Z,10YHU-MAVIR----U,MAW,B19,28
