StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-12-31T23:45+00:00Z,2023-01-01T00:00+00:00Z,10Y1001A1001A83F,MAW,B02,3876
2023-01-01T00:00+00:00Z,2023-01-01T00:15+00:00Z,10Y1001A1001A83F,MAW,B02,3863
2023-01-01T00:15+00:00Z,2023-01-01T00:30+00:00Z,10Y1001A1001A83F,MAW,B02,3870
2023-01-01T00:30+00:00Z,2023-01-01T00:45+00:00Z,10Y1001A1001A83F,MAW,B02,3857
2023-01-01T00:45+00:00Z,2023-01-01T01:00+00:00Z,10Y1001A1001A83F,MAW,B02,3852
2023-01-01T01:00+00:00Z,2023-01-01T01:15+00:00Z,10Y1001A1001A83F,MAW,B02,3868
2023-01-01T01:15+00:00Z,2023-01-01T01:30+00:00Z,10Y1001A1001A83F,MAW,B02,3871
2023-01-01T01:30+00:00Z,2023-01-01T01:45+00:00Z,10Y1001A1001A83F,MAW,B02,3850
2023-01-01T01:45+00:00Z,2023-01-01T02:00+00:00Z,10Y1001A1001A83F,MAW,B02,3879
2023-01-01T02:00+00:00Z,2023-01-01T02:15+00:00Z,10Y1001A1001A83F,MAW,B02,3858
2023-01-01T02:15+00:00Z,2023-01-01T02:30+00:00Z,10Y1001A1001A83F,MAW,B02,3858
2023-01-01T02:30+00:00Z,2023-01-01T02:45+00:00Z,10Y1001A1001A83F,MAW,B02,3864
2023-01-01T02:45+00:00Z,2023-01-01T03:00+00:00Z,10Y1001A1001A83F,MAW,B02,3829
2023-01-01T03:00+00:00Z,2023-01-01T03:15+00:00Z,10Y1001A1001A83F,MAW,B02,3855
2023-01-01T03:15+00:00Z,2023-01-01T03:30+00:00Z,10Y1001A1001A83F,MAW,B02,3849
2023-01-01T03:30+00:00Z,2023-01-01T03:45+00:00Z,10Y1001A1001A83F,MAW,B02,3831
2023-01-01T03:45+00:00Z,2023-01-01T04:00+00:00Z,10Y1001A1001A83F,MAW,B02,3831
2023-01-01T04:00+00:00Z,2023-01-01T04:15+00:00Z,10Y1001A1001A83F,MAW,B02,3795
2023-01-01T04:15+00:00Z,2023-01-01T04:30+00:00Z,10Y1001A1001A83F,MAW,B02,3795
2023-01-01T04:30+00:00Z,2023-01-01T04:45+00:00Z,10Y1001A1001A83F,MAW,B02,3795
2023-01-01T04:45+00:00Z,2023-01-01T05:00+00:00Z,10Y1001A1001A83F,MAW,B02,3779
