StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-12-31T23:45+00:00Z,2023-01-01T00:00+00:00Z,10YES-REE------0,MAW,B11,932
2023-01-01T00:00+00:00Z,2023-01-01T00:15+00:00Z,10YES-REE------0,MAW,B11,976
2023-01-01T00:15+00:00Z,2023-01-01T00:30+00:00Z,10YES-REE------0,MAW,B11,944
2023-01-01T00:30+00:00Z,2023-01-01T00:45+00:00Z,10YES-REE------0,MAW,B11,920
2023-01-01T00:45+00:00Z,2023-01-01T01:00+00:00Z,10YES-REE------0,MAW,B11,908
2023-01-01T01:00+00:00Z,2023-01-01T01:15+00:00Z,10YES-REE------0,MAW,B11,944
2023-01-01T01:15+00:00Z,2023-01-01T01:30+00:00Z,10YES-REE------0,MAW,B11,932
2023-01-01T01:30+00:00Z,2023-01-01T01:45+00:00Z,10YES-REE------0,MAW,B11,904
2023-01-01T01:45+00:00Z,2023-01-01T02:00+00:00Z,10YES-REE------0,MAW,B11,892
2023-01-01T02:00+00:00Z,2023-01-01T02:15+00:00Z,10YES-REE------0,MAW,B11,900
2023-01-01T02:15+00:00Z,2023-01-01T02:30+00:00Z,10YES-REE------0,MAW,B11,916
2023-01-01T02:30+00:00Z,2023-01-01T02:45+00:00Z,10YES-REE------0,MAW,B11,920
2023-01-01T02:45+00:00Z,2023-01-01T03:00+00:00Z,10YES-REE------0,MAW,B11,920
2023-01-01T03:00+00:00Z,2023-01-01T03:15+00:00Z,10YES-REE------0,MAW,B11,916
2023-01-01T03:15+00:00Z,2023-01-01T03:30+00:00Z,10YES-REE------0,MAW,B11,916
2023-01-01T03:30+00:00Z,2023-01-01T03:45+00:00Z,10YES-REE------0,MAW,B11,912
2023-01-01T03:45+00:00Z,2023-01-01T04:00+00:00Z,10YES-REE------0,MAW,B11,912
2023-01-01T04:00+00:00Z,2023-01-01T04:15+00:00Z,10YES-REE------0,MAW,B11,912
2023-01-01T04:15+00:00Z,2023-01-01T04:30+00:00Z,10YES-REE------0,MAW,B11,892
2023-01-01T04:30+00:00Z,2023-01-01T04:45+00:00Z,10YES-REE------0,MAW,B11,888
2023-01-01T04:45+00:00Z,2023-01-01T05:00+00:00Z,10YES-REE------0,MAW,B11,884
2023-01-01T05:00+00:00Z,2023-01-01T05:15+00:00Z,10YES-REE------0,MAW,B11,880
2023-01-01T05:15+00:00Z,2023-01-01T05:30+00:00Z,10YES-REE------0,MAW,B11,880
2023-01-01T05:30+00:00Z,2023-01-01T05:45+00:00Z,10YES-REE------0,MAW,B11,884
2023-01-01T05:45+00:00Z,2023-01-01T06:00+00:00Z,10YES-REE------0,MAW,B11,884
2023-01-01T06:00+00:00Z,2023-01-01T06:15+00:00Z,10YES-REE------0,MAW,B11,884
2023-01-01T06:15+00:00Z,2023-01-01T06:30+00:00Z,10YES-REE------0,MAW,B11,876
2023-01-01T06:30+00:00Z,2023-01-01T06:45+00:00Z,10YES-REE------0,MAW,B11,872
2023-01-01T06:45+00:00Z,2023-01-01T07:00+00:00Z,10YES-REE------0,MAW,B11,872
2023-01-01T07:00+00:00Z,2023-01-01T07:15+00:00Z,10YES-REE------0,MAW,B11,876
2023-01-01T07:15+00:00Z,2023-01-01T07:30+00:00Z,10YES-REE------0,MAW,B11,880
2023-01-01T07:30+00:00Z,2023-01-01T07:45+00:00Z,10YES-REE------0,MAW,B11,856
2023-01-01T07:45+00:00Z,2023-01-01T08:00+00:00Z,10YES-REE------0,MAW,B11,852
2023-01-01T08:00+00:00Z,2023-01-01T08:15+00:00Z,10YES-REE------0,MAW,B11,860
2023-01-01T08:15+00:00Z,2023-01-01T08:30+00:00Z,10YES-REE------0,MAW,B11,864
2023-01-01T08:30+00:00Z,2023-01-01T08:45+00:00Z,10YES-REE------0,MAW,B11,872
2023-01-01T08:45+00:00Z,2023-01-01T09:00+00:00Z,10YES-REE------0,MAW,B11,880
2023-01-01T09:00+00:00Z,2023-01-01T09:15+00:00Z,10YES-REE------0,MAW,B11,884
2023-01-01T09:15+00:00Z,2023-01-01T09:30+00:00Z,10YES-REE------0,MAW,B11,884
2023-01-01T09:30+00:00Z,2023-01-01T09:45+00:00Z,10YES-REE------0,MAW,B11,848
2023-01-01T09:45+00:00Z,2023-01-01T10:00+00:00Z,10YES-REE------0,MAW,B11,872
2023-01-01T10:00+00:00Z,2023-01-01T10:15+00:00Z,10YES-REE------0,MAW,B11,964
2023-01-01T10:15+00:00Z,2023-01-01T10:30+00:00Z,10YES-REE------0,MAW,B11,976
2023-01-01T10:30+00:00Z,2023-01-01T10:45+00:00Z,10YES-REE------0,MAW,B11,968
2023-01-01T10:45+00:00Z,2023-01-01T11:00+00:00Z,10YES-REE------0,MAW,B11,940
2023-01-01T11:00+00:00Z,2023-01-01T11:15+00:00Z,10YES-REE------0,MAW,B11,920
2023-01-01T11:15+00:00Z,2023-01-01T11:30+00:00Z,10YES-REE------0,MAW,B11,892
2023-01-01T11:30+00:00Z,2023-01-01T11:45+00:00Z,10YES-REE------0,MAW,B11,904
2023-01-01T11:45+00:00Z,2023-01-01T12:00+00:00Z,10YES-REE------0,MAW,B11,908
2023-01-01T12:00+00:00Z,2023-01-01T12:15+00:00Z,10YES-REE------0,MAW,B11,900
2023-01-01T12:15+00:00Z,2023-01-01T12:30+00:00Z,10YES-REE------0,MAW,B11,900
2023-01-01T12:30+00:00Z,2023-01-01T12:45+00:00Z,10YES-REE------0,MAW,B11,908
2023-01-01T12:45+00:00Z,2023-01-01T13:00+00:00Z,10YES-REE------0,MAW,B11,904
2023-01-01T13:00+00:00Z,2023-01-01T13:15+00:00Z,10YES-REE------0,MAW,B11,896
2023-01-01T13:15+00:00Z,2023-01-01T13:30+00:00Z,10YES-REE------0,MAW,B11,904
2023-01-01T13:30+00:00Z,2023-01-01T13:45+00:00Z,10YES-REE------0,MAW,B11,916
2023-01-01T13:45+00:00Z,2023-01-01T14:00+00:00Z,10YES-REE------0,MAW,B11,920
2023-01-01T14:00+00:00Z,2023-01-01T14:15+00:00Z,10YES-REE------0,MAW,B11,912
2023-01-01T14:15+00:00Z,2023-01-01T14:30+00:00Z,10YES-REE------0,MAW,B11,928
2023-01-01T14:30+00:00Z,2023-01-01T14:45+00:00Z,10YES-REE------0,MAW,B11,932
2023-01-01T14:45+00:00Z,2023-01-01T15:00+00:00Z,10YES-REE------0,MAW,B11,928
2023-01-01T15:00+00:00Z,2023-01-01T15:15+00:00Z,10YES-REE------0,MAW,B11,944
2023-01-01T15:15+00:00Z,2023-01-01T15:30+00:00Z,10YES-REE------0,MAW,B11,972
2023-01-01T15:30+00:00Z,2023-01-01T15:45+00:00Z,10YES-REE------0,MAW,B11,992
2023-01-01T15:45+00:00Z,2023-01-01T16:00+00:00Z,10YES-REE------0,MAW,B11,972
2023-01-01T16:00+00:00Z,2023-01-01T16:15+00:00Z,10YES-REE------0,MAW,B11,980
2023-01-01T16:15+00:00Z,2023-01-01T16:30+00:00Z,10YES-REE------0,MAW,B11,980
2023-01-01T16:30+00:00Z,2023-01-01T16:45+00:00Z,10YES-REE------0,MAW,B11,1000
2023-01-01T16:45+00:00Z,2023-01-01T17:00+00:00Z,10YES-REE------0,MAW,B11,1012
2023-01-01T17:00+00:00Z,2023-01-01T17:15+00:00Z,10YES-REE------0,MAW,B11,964
2023-01-01T17:15+00:00Z,2023-01-01T17:30+00:00Z,10YES-REE------0,MAW,B11,968
2023-01-01T17:30+00:00Z,2023-01-01T17:45+00:00Z,10YES-REE------0,MAW,B11,988
2023-01-01T17:45+00:00Z,2023-01-01T18:00+00:00Z,10YES-REE------0,MAW,B11,996
