StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-12-31T23:00+00:00Z,2023-01-01T00:00+00:00Z,10Y1001A1001A65H,MAW,B01,286
2023-01-01T00:00+00:00Z,2023-01-01T01:00+00:00Z,10Y1001A1001A65H,MAW,B01,335
2023-01-01T01:00+00:00Z,2023-01-01T02:00+00:00Z,10Y1001A1001A65H,MAW,B01,367
2023-01-01T02:00+00:00Z,2023-01-01T03:00+00:00Z,10Y1001A1001A65H,MAW,B01,352
2023-01-01T03:00+00:00Z,2023-01-01T04:00+00:00Z,10Y1001A1001A65H,MAW,B01,374
2023-01-01T04:00+00:00Z,2023-01-01T05:00+00:00Z,10Y1001A1001A65H,MAW,B01,287
2023-01-01T05:00+00:00Z,2023-01-01T06:00+00:00Z,10Y1001A1001A65H,MAW,B01,207
2023-01-01T06:00+00:00Z,2023-01-01T07:00+00:00Z,10Y1001A1001A65H,MAW,B01,212
2023-01-01T07:00+00:00Z,2023-01-01T08:00+00:00Z,10Y1001A1001A65H,MAW,B01,238
2023-01-01T08:00+00:00Z,2023-01-01T09:00+00:00Z,10Y1001A1001A65H,MAW,B01,221
2023-01-01T09:00+00:00Z,2023-01-01T10:00+00:00Z,10Y1001A1001A65H,MAW,B01,222
2023-01-01T10:00+00:00Z,2023-01-01T11:00+00:00Z,10Y1001A1001A65H,MAW,B01,216
2023-01-01T11:00+00:00Z,2023-01-01T12:00+00:00Z,10Y1001A1001A65H,MAW,B01,231
2023-01-01T12:00+00:00Z,2023-01-01T13:00+00:00Z,10Y1001A1001A65H,MAW,B01,226
2023-01-01T13:00+00:00Z,2023-01-01T14:00+00:00Z,10Y1001A1001A65H,MAW,B01,237
2023-01-01T14:00+00:00Z,2023-01-01T15:00+00:00Z,10Y1001A1001A65H,MAW,B01,221
2023-01-01T15:00+00:00Z,2023-01-01T16:00+00:00Z,10Y1001A1001A65H,MAW,B01,328
2023-01-01T16:00+00:00Z,2023-01-01T17:00+00:00Z,10Y1001A1001A65H,MAW,B01,375
2023-01-01T17:00+00:00Z,2023-01-01T18:00+00:00Z,10Y1001A1001A65H,MAW,B01,336
2023-01-01T18:00+00:00Z,2023-01-01T19:00+00:00Z,10Y1001A1001A65H,MAW,B01,258
2023-01-01T19:00+00:00Z,2023-01-01T20:00+00:00Z,10Y1001A1001A65H,MAW,B01,307
2023-01-01T20:00+00:00Z,2023-01-01T21:00+00:00Z,10Y1001A1001A65H,MAW,B01,292
2023-01-01T21:00+00:00Z,2023-01-01T22:00+00:00Z,10Y1001A1001A65H,MAW,B01,299
2023-01-01T22:00+00:00Z,2023-01-01T23:00+00:00Z,10Y1001A1001A65H,MAW,B01,314
